-6.83000,-58.65000,85.43000,257.73000,291.85000
112.03500,76.07000,194.28000,1023.90000,1223.10000
-31.64000,-12.22000,50.62000,109.69500,50.53000
-6.81000,5.93000,123.74000,221.85000,674.60000
-28.25000,-35.72500,56.84500,64.50000,47.79000
-5.44000,-3.71000,90.78000,139.17000,295.69000
-6.83000,-1.53000,83.21000,160.76000,79.00000
561.03000,11.16000,611.07000,168.72000,29.11000
262.51000,137.53000,405.98000,1410.22000,1858.33000
3.44000,31.22000,103.63000,377.87000,443.53500
-46.54000,-9.07000,49.17500,117.58000,47.79000
211.35000,-14.55000,54.61500,96.24000,37.61000
845.65000,72.33000,834.96500,956.22000,2578.47000
109.89000,96.77000,194.28000,956.22000,1223.10000
9.68000,30.91500,123.74000,391.53000,435.10000
-12.56500,-11.50000,81.11000,359.31000,387.60000
-6.81000,11.97000,81.11000,252.48000,270.80000
3.41000,48.15000,135.80000,719.53000,922.21500
-41.16500,-15.97000,52.59000,95.27500,36.77500
-24.93000,8.29000,79.65000,226.17000,186.34000
117.75700,7.39000,508.22000,221.85000,180.83000
-54.64000,-45.48000,39.25000,48.63000,4.79000
-15.83000,32.61500,78.47000,236.30000,258.07000
-22.15500,-1.31000,65.98000,161.21000,74.69000
-3.13500,1.29500,67.96000,168.72000,77.40000
-35.96500,-3.71000,56.48000,139.17000,50.53000
222.85000,63.17000,159.61000,926.94000,1067.45000
11.69000,-29.62000,36.42000,50.52000,4.33000
-23.64000,-0.26000,67.96000,177.07000,80.65000
552.22000,10.22000,611.07000,719.53000,876.55000
-61.49000,-25.31000,25.50000,39.06000,-14.42000
-6.83000,12.89000,85.43000,279.19500,304.66500
13.41500,-20.40000,132.70000,94.65000,35.47000
-36.69000,-8.13000,55.63500,136.59000,42.06000
-38.87000,-14.55000,54.76000,96.17500,37.61000
-6.81000,-45.00000,88.19000,96.17500,37.77000
-17.17000,-1.31000,78.11000,161.21000,70.46000
-26.28000,-2.73500,65.68500,144.91000,75.59000
97.08000,48.39000,133.94800,633.32000,770.78000
38.86000,47.91000,137.24000,719.53000,930.50000
-61.40000,-14.55000,48.76000,96.62000,39.71000
101.73500,78.44000,174.80000,1023.90000,1232.38000
48.91000,-1.53000,145.17500,160.76000,4.33000
-8.94000,13.22000,83.21000,276.24000,295.69000
3.44000,63.17000,93.08000,391.53000,435.10000
-49.29000,13.22000,45.64000,96.17500,29.11000
-26.43000,-21.60000,69.02000,95.27500,42.06000
-38.87000,-31.99000,54.76000,66.96000,40.66500
433.26700,76.07000,595.55000,977.61500,2388.45000
132.75000,-9.07000,57.10000,117.95000,48.46000
-35.96500,-10.78000,56.84500,112.95000,47.53500
-45.23500,-13.20000,48.76000,102.99000,41.96000
191.13000,-10.29000,300.31000,112.95000,47.79000
-61.49000,11.97000,181.27000,274.40500,424.88000
-55.05000,-30.55500,67.80000,137.33000,80.65000
-51.90000,-14.61500,45.89000,101.35500,14.05000
629.45000,48.39000,145.89000,895.85000,985.74000
-42.82000,-13.73000,50.70000,98.51000,34.66000
-43.33000,-36.87000,50.62000,85.38000,34.44000
-12.56500,-4.83000,80.44670,359.31000,245.51500
845.65000,30.91500,834.96500,956.22000,2578.47000
38.86000,48.15000,137.24000,720.28500,922.21500
109.89000,47.91000,181.27000,412.35000,942.93000
108.71000,30.14500,111.72000,377.87000,560.58000
-49.29000,-1.83000,45.64000,153.14000,67.80000
3.41000,11.97000,103.42000,250.36000,261.00000
191.13000,-13.73000,312.33000,97.08000,1601.13000
-6.81000,31.06000,123.74000,378.78000,391.69000
13.41500,-1.53000,135.23000,153.14000,1067.45000
11.69000,8.24000,133.86500,257.73000,291.85000
-15.81000,9.77000,80.23000,236.30000,232.42000
41.79000,-10.29000,72.17000,117.58000,45.58000
-25.01000,-10.52000,68.16000,78.77000,30.74000
-25.41500,2.21250,67.42000,168.72000,77.40000
7.72000,47.91000,96.20000,719.53000,922.21500
-44.45000,-27.01000,70.19000,78.30000,31.42500
-36.06000,31.22000,55.85000,391.53000,50.53000
-5.44000,11.16000,93.08000,265.95000,369.36000
-20.86000,-4.83000,62.59000,137.33000,57.55000
3.44000,33.59000,103.63000,397.71000,443.53500
119.42500,-15.64000,238.17000,58.18500,1601.13000
-5.27000,-25.31000,78.38000,78.30000,28.95000
-23.26000,61.27000,68.71000,95.27500,90.47000
38.86000,47.91000,137.24000,719.53000,922.21500
91.47000,4.92000,158.88000,221.85000,1067.45000
-48.65000,-14.55000,54.61500,96.17500,37.61000
115.91000,-6.47000,58.46670,130.92000,51.55000
7.72000,30.91500,123.74000,377.87000,674.60000
-54.06000,-26.61000,36.42000,74.62000,5.34000
11.42000,3.70000,70.59500,193.19000,122.30500
-44.48000,14.92000,49.17500,73.57000,20.59000
-40.04000,-14.61500,69.76000,102.99000,41.96000
40.32000,48.39000,135.23000,895.85000,843.88000
-81.34000,-50.47000,9.23000,41.01000,-15.77000
3.44000,4.58000,78.11000,197.74000,112.18000
-26.18500,-21.17000,51.63000,92.29000,35.37000
552.22000,43.03000,611.07000,1238.01000,1489.04000
-55.05000,-56.20000,37.33000,40.96000,-4.96000
-15.81000,20.32000,79.45000,314.05000,343.91000
-39.86000,1.08000,109.59000,167.52000,77.45000
2.42000,-35.70000,195.07000,64.50000,6.20000
-5.44000,5.93000,109.59000,244.26000,454.83000
-9.46000,8.29000,79.85000,225.86000,140.25000
-26.18500,1.08000,66.01000,166.36000,75.59000
-21.68500,11.16000,70.59500,265.95000,90.47000
9.46000,38.86000,133.86500,621.37000,729.61000
7.72000,13.35000,85.43000,276.24000,295.69000
-6.83000,11.71000,86.37000,281.14500,304.66500
-41.55000,-10.78000,51.94000,96.17500,35.37000
-41.16500,-15.64000,52.59000,94.70500,36.85000
-9.46000,9.51000,81.11000,250.36000,258.07000
13.24000,-26.61000,133.86500,73.57000,20.59000
222.85000,72.33000,397.64000,1023.90000,1232.38000
-16.63000,-18.10000,78.38000,95.27500,173.09000
-39.86000,-7.48000,51.94000,94.70500,35.47000
804.98500,150.00500,611.07000,1630.86000,2485.41000
-81.34000,-61.51000,9.23000,37.74000,-15.77000
-41.16500,-20.71000,52.55500,92.42000,34.66000
-31.36000,-23.85000,54.99000,85.38000,34.44000
370.89000,-25.23000,452.71000,78.30000,31.42500
7.72000,-20.40000,51.94000,94.62000,35.47000
-32.29000,-1.71000,58.21000,153.14000,51.33000
-32.29000,-19.45000,58.46670,96.17500,37.61000
-6.79000,-3.76000,91.89500,142.81000,62.41000
191.13000,31.22000,195.07000,391.53000,930.50000
132.75000,61.27000,238.17000,1029.08000,1305.48000
-25.01000,-23.29000,67.80000,166.08000,75.59000
-49.29000,-25.23000,45.64000,66.76000,10.78000
845.65000,-0.26000,834.96500,1023.90000,2578.47000
-15.81000,8.29000,79.65000,226.17000,186.34000
-36.06000,-11.55000,55.63500,109.69500,42.06000
-6.81000,3.68000,129.43000,186.84000,112.18000
72.36000,7.39000,145.17500,223.61000,718.74000
3.41000,30.91500,105.28000,378.78000,433.49000
-31.64000,-7.48000,61.40000,130.92000,51.33000
-81.34000,33.59000,9.23000,37.74000,-15.77000
-15.81000,-6.47000,79.45000,224.76000,180.83000
-3.13500,5.61500,88.19000,213.87000,304.66500
-60.10000,22.54500,105.42000,363.57000,443.53500
-4.81000,9.51000,94.47000,359.31000,387.60000
11.67000,43.03000,130.94000,623.33000,734.43000
91.47000,-19.77000,51.94000,94.65000,35.82500
-41.56000,-25.31000,46.57000,66.96000,13.24000
-35.58000,-8.13000,55.68500,127.24000,47.79000
320.31000,40.54000,444.05000,621.37000,1858.33000
-26.18500,12.06500,66.01000,257.73000,76.23500
-55.05000,2.74000,42.01500,67.96000,13.84000
-25.41500,2.21250,69.76000,177.07000,90.47000
3.76000,43.03000,105.28000,392.89000,433.49000
-26.28000,-3.71000,63.51000,143.07000,63.75000
-22.76000,7.39000,70.59500,223.61000,173.09000
91.47000,-13.18000,159.61000,926.94000,1097.80000
-46.54000,-26.61000,48.63000,73.78000,22.40000
-50.95000,-32.27000,42.01500,67.68000,13.47000
-26.27000,4.58000,65.97500,163.49000,71.98000
-36.45000,-7.17000,55.68500,94.65000,40.66500
-14.36000,-3.71000,80.23000,221.85000,151.31000
108.71000,30.91500,103.63000,378.78000,433.49000
7.72000,33.59000,97.27000,397.71000,391.69000
561.03000,-30.59000,37.33000,67.96000,5.34000
-44.48000,-13.20000,49.17500,102.99000,47.79000
3.76000,-31.77000,46.57000,73.56000,19.97000
115.91000,48.02000,195.07000,1023.90000,1232.38000
-51.90000,-38.02000,33.75000,53.61000,4.79000
-22.77000,13.22000,69.02000,276.24000,95.27000
71.42000,-23.85000,138.73000,1410.22000,942.93000
-4.81000,-18.16000,94.06500,359.31000,377.55500
431.02000,-27.60500,46.57000,73.56000,20.59000
3.44000,-3.73500,103.63000,142.81000,515.49000
-6.79000,48.15000,91.11000,784.41000,939.59000
-22.15500,4.84500,73.17000,200.33000,113.89000
-27.01500,-3.73500,61.52000,142.81000,61.44000
-26.27000,8.28500,79.65000,226.17000,186.12000
629.45000,-31.77000,43.06000,67.96000,13.84000
-55.32000,-20.71000,29.14000,92.29000,0.65000
-54.64000,11.16000,94.06500,248.39000,293.85000
-46.95000,-4.83000,43.06000,137.23000,49.72000
-6.81000,15.97000,249.74500,305.02000,1601.13000
-32.29000,-8.13000,63.51000,129.25000,64.08000
