78.0,347.0,90.0,132.0,118.0
766.0,146.0,822.0,22.0,14.0
240.0,163.0,291.0,22.0,12.0
63.0,172.0,74.0,22.0,53.0
80.0,589.0,156.0,373.0,364.0
128.0,273.0,72.0,66.0,30.0
99.0,438.0,103.0,214.0,160.0
72.0,469.0,86.0,286.0,148.0
60.0,292.0,71.0,79.0,33.0
95.0,438.0,123.0,214.0,170.0
489.0,528.0,480.0,538.0,481.0
86.0,353.0,105.0,202.0,155.0
91.0,346.0,121.0,132.0,105.0
28.0,138.0,41.0,19.0,11.0
98.0,146.0,30.0,20.0,8.0
74.0,165.0,265.0,10.0,8.0
62.0,301.0,72.0,90.0,40.0
40.0,273.0,48.0,47.0,18.0
183.0,404.0,182.0,202.0,417.0
24.0,188.0,24.0,2.0,6.0
552.0,650.0,709.0,585.0,963.0
256.0,278.0,126.0,211.0,364.0
206.0,106.0,225.0,8.0,8.0
49.0,228.0,56.0,41.0,22.0
555.0,153.0,709.0,22.0,274.0
61.0,188.0,69.0,37.0,35.0
43.0,178.0,52.0,30.0,19.0
48.0,146.0,56.0,20.0,18.0
130.0,517.0,153.0,417.0,344.0
92.0,661.0,116.0,235.0,174.0
71.0,361.0,85.0,118.0,78.0
74.0,386.0,87.0,367.0,107.0
335.0,236.0,514.0,37.0,344.0
279.0,313.0,298.0,100.0,47.0
48.0,228.0,56.0,41.0,22.0
63.0,347.0,72.0,80.0,43.0
59.0,296.0,69.0,80.0,35.0
59.0,236.0,88.0,44.0,24.0
215.0,449.0,116.0,223.0,177.0
35.0,314.0,44.0,100.0,44.0
140.0,306.0,164.0,88.0,368.0
206.0,517.0,225.0,428.0,334.0
192.0,301.0,83.0,102.0,53.0
100.0,482.0,151.0,366.0,303.0
77.0,386.0,89.0,173.0,128.0
42.0,205.0,57.0,110.0,60.0
61.0,301.0,71.0,83.0,36.0
46.0,167.0,55.0,25.0,17.0
40.0,165.0,48.0,23.0,15.0
82.0,347.0,103.0,150.0,148.0
131.0,519.0,156.0,468.0,364.0
43.0,353.0,103.0,148.0,118.0
28.0,25.0,33.0,2.0,8.0
206.0,52.0,244.0,2.0,1.0
90.0,404.0,107.0,202.0,154.0
59.0,296.0,69.0,81.0,35.0
45.0,146.0,55.0,19.0,21.0
328.0,346.0,470.0,121.0,613.0
80.0,319.0,139.0,115.0,266.0
24.0,283.0,68.0,77.0,33.0
206.0,165.0,225.0,2.0,3.0
98.0,437.0,137.0,213.0,170.0
64.0,301.0,74.0,83.0,35.0
71.0,404.0,85.0,118.0,78.0
91.0,520.0,120.0,226.0,128.0
59.0,278.0,66.0,76.0,32.0
552.0,302.0,709.0,558.0,926.0
64.0,330.0,84.0,118.0,78.0
82.0,221.0,103.0,37.0,24.0
80.0,354.0,99.0,151.0,124.0
23.0,111.0,27.0,17.0,8.0
165.0,480.0,164.0,367.0,289.0
106.0,494.0,153.0,386.0,334.0
206.0,517.0,224.0,373.0,274.0
80.0,437.0,99.0,213.0,128.0
71.0,153.0,85.0,576.0,107.0
59.0,296.0,69.0,81.0,35.0
54.0,301.0,61.0,83.0,36.0
70.0,330.0,84.0,118.0,101.0
100.0,494.0,151.0,373.0,303.0
205.0,303.0,226.0,576.0,477.0
71.0,330.0,85.0,117.0,76.0
40.0,167.0,48.0,25.0,18.0
71.0,469.0,85.0,309.0,274.0
63.0,171.0,74.0,25.0,17.0
100.0,171.0,149.0,550.0,417.0
100.0,330.0,155.0,36.0,20.0
102.0,517.0,164.0,428.0,364.0
71.0,301.0,86.0,137.0,115.0
51.0,278.0,59.0,58.0,26.0
72.0,308.0,86.0,93.0,101.0
34.0,319.0,48.0,135.0,15.0
70.0,330.0,84.0,118.0,76.0
77.0,282.0,77.0,102.0,50.0
552.0,449.0,783.0,226.0,181.0
49.0,156.0,84.0,22.0,14.0
37.0,165.0,44.0,24.0,14.0
71.0,330.0,85.0,118.0,78.0
23.0,167.0,48.0,25.0,17.0
59.0,296.0,69.0,80.0,33.0
80.0,510.0,99.0,376.0,81.0
240.0,330.0,89.0,118.0,64.0
59.0,329.0,68.0,117.0,76.0
95.0,314.0,74.0,100.0,49.0
46.0,178.0,55.0,30.0,22.0
315.0,661.0,352.0,841.0,613.0
28.0,146.0,27.0,22.0,14.0
91.0,282.0,116.0,72.0,173.0
79.0,437.0,92.0,213.0,160.0
383.0,406.0,490.0,168.0,155.0
33.0,252.0,52.0,34.0,20.0
421.0,999.0,490.0,999.0,657.0
315.0,650.0,783.0,585.0,963.0
71.0,353.0,92.0,148.0,119.0
38.0,165.0,48.0,23.0,15.0
90.0,217.0,107.0,88.0,89.0
73.0,343.0,87.0,132.0,107.0
43.0,299.0,52.0,83.0,24.0
78.0,347.0,89.0,133.0,110.0
27.0,0.0,36.0,0.0,0.0
65.0,308.0,77.0,93.0,42.0
692.0,339.0,728.0,168.0,160.0
27.0,153.0,42.0,22.0,12.0
45.0,273.0,71.0,66.0,30.0
91.0,228.0,107.0,41.0,23.0
33.0,146.0,41.0,18.0,11.0
64.0,296.0,76.0,77.0,33.0
59.0,284.0,66.0,70.0,31.0
35.0,140.0,44.0,19.0,11.0
427.0,480.0,514.0,235.0,613.0
79.0,297.0,69.0,80.0,35.0
20.0,111.0,30.0,8.0,8.0
80.0,319.0,71.0,82.0,36.0
61.0,304.0,71.0,88.0,50.0
0.0,78.0,0.0,2.0,0.0
45.0,273.0,55.0,66.0,30.0
683.0,282.0,103.0,72.0,31.0
71.0,111.0,85.0,18.0,10.0
0.0,0.0,0.0,0.0,0.0
98.0,319.0,101.0,102.0,128.0
50.0,330.0,58.0,62.0,26.0
35.0,163.0,44.0,22.0,14.0
43.0,273.0,52.0,64.0,29.0
28.0,178.0,27.0,2.0,7.0
28.0,347.0,93.0,133.0,123.0
28.0,172.0,27.0,2.0,3.0
208.0,302.0,143.0,90.0,73.0
59.0,217.0,66.0,36.0,33.0
96.0,165.0,123.0,23.0,194.0
421.0,999.0,490.0,999.0,657.0
190.0,520.0,181.0,538.0,416.0
61.0,236.0,69.0,43.0,24.0
54.0,248.0,62.0,62.0,28.0
24.0,397.0,24.0,7.0,7.0
59.0,506.0,69.0,152.0,124.0
692.0,650.0,480.0,585.0,567.0
130.0,366.0,66.0,77.0,33.0
51.0,163.0,59.0,52.0,25.0
91.0,354.0,126.0,150.0,287.0
35.0,354.0,93.0,151.0,124.0
78.0,353.0,89.0,137.0,115.0
31.0,292.0,39.0,88.0,37.0
59.0,278.0,68.0,67.0,35.0
29.0,106.0,36.0,7.0,7.0
133.0,282.0,43.0,70.0,11.0
74.0,319.0,96.0,151.0,123.0
100.0,517.0,151.0,367.0,289.0
98.0,353.0,143.0,80.0,99.0
206.0,111.0,224.0,585.0,453.0
82.0,437.0,101.0,213.0,139.0
52.0,312.0,59.0,80.0,35.0
206.0,330.0,277.0,118.0,579.0
60.0,301.0,71.0,87.0,36.0
197.0,217.0,165.0,37.0,21.0
33.0,139.0,41.0,19.0,10.0
95.0,167.0,36.0,25.0,17.0
128.0,247.0,156.0,40.0,364.0
65.0,314.0,77.0,100.0,49.0
95.0,226.0,124.0,43.0,205.0
49.0,148.0,56.0,22.0,24.0
489.0,375.0,709.0,558.0,926.0
285.0,223.0,153.0,36.0,344.0
91.0,433.0,114.0,226.0,194.0
39.0,273.0,48.0,64.0,26.0
21.0,25.0,22.0,2.0,4.0
82.0,163.0,101.0,22.0,14.0
42.0,199.0,50.0,36.0,20.0
59.0,282.0,69.0,81.0,35.0
58.0,237.0,63.0,45.0,24.0
45.0,226.0,55.0,37.0,21.0
99.0,122.0,34.0,17.0,8.0
328.0,433.0,225.0,213.0,118.0
63.0,178.0,58.0,30.0,19.0
59.0,163.0,30.0,22.0,8.0
165.0,519.0,165.0,376.0,331.0
427.0,940.0,526.0,622.0,481.0
42.0,178.0,50.0,30.0,19.0
74.0,347.0,87.0,132.0,105.0
21.0,25.0,20.0,2.0,3.0
70.0,346.0,87.0,131.0,101.0
77.0,449.0,88.0,131.0,107.0
71.0,14.0,85.0,2.0,64.0
20.0,14.0,20.0,2.0,3.0
35.0,178.0,44.0,22.0,12.0
206.0,661.0,224.0,589.0,453.0
208.0,748.0,226.0,618.0,481.0
335.0,160.0,470.0,22.0,613.0
50.0,122.0,40.0,17.0,11.0
63.0,313.0,74.0,102.0,50.0
315.0,301.0,526.0,88.0,716.0
49.0,146.0,57.0,41.0,22.0
23.0,306.0,72.0,90.0,40.0
86.0,122.0,33.0,13.0,17.0
71.0,163.0,63.0,22.0,11.0
63.0,241.0,123.0,52.0,205.0
90.0,148.0,39.0,22.0,12.0
35.0,283.0,44.0,130.0,11.0
63.0,506.0,55.0,72.0,20.0
28.0,353.0,27.0,22.0,7.0
197.0,296.0,20.0,81.0,35.0
71.0,347.0,86.0,133.0,109.0
487.0,181.0,537.0,841.0,722.0
102.0,284.0,68.0,77.0,32.0
98.0,312.0,105.0,97.0,154.0
70.0,236.0,84.0,77.0,60.0
190.0,312.0,153.0,97.0,303.0
78.0,283.0,90.0,18.0,118.0
206.0,647.0,226.0,622.0,481.0
279.0,172.0,298.0,576.0,579.0
54.0,228.0,63.0,41.0,30.0
59.0,292.0,69.0,62.0,32.0
43.0,282.0,55.0,72.0,31.0
62.0,301.0,72.0,87.0,60.0
39.0,135.0,48.0,18.0,18.0
100.0,284.0,65.0,77.0,31.0
92.0,406.0,181.0,152.0,417.0
43.0,228.0,52.0,41.0,22.0
315.0,449.0,352.0,226.0,613.0
39.0,167.0,48.0,25.0,17.0
59.0,301.0,69.0,79.0,35.0
48.0,151.0,56.0,37.0,24.0
70.0,326.0,84.0,115.0,64.0
699.0,222.0,514.0,36.0,716.0
82.0,278.0,103.0,195.0,151.0
160.0,240.0,164.0,47.0,368.0
64.0,297.0,70.0,82.0,36.0
58.0,228.0,60.0,40.0,23.0
294.0,273.0,55.0,37.0,21.0
49.0,278.0,137.0,67.0,29.0
27.0,265.0,30.0,2.0,4.0
45.0,146.0,55.0,18.0,11.0
47.0,236.0,55.0,44.0,22.0
35.0,178.0,44.0,22.0,14.0
40.0,228.0,48.0,30.0,18.0
43.0,236.0,51.0,44.0,22.0
197.0,343.0,244.0,130.0,266.0
29.0,122.0,34.0,17.0,8.0
58.0,330.0,63.0,62.0,29.0
72.0,241.0,86.0,47.0,99.0
999.0,386.0,999.0,195.0,999.0
126.0,517.0,153.0,417.0,344.0
38.0,167.0,63.0,25.0,29.0
213.0,0.0,237.0,0.0,0.0
54.0,240.0,59.0,47.0,24.0
45.0,178.0,54.0,30.0,19.0
699.0,226.0,39.0,38.0,10.0
54.0,296.0,60.0,81.0,26.0
59.0,292.0,69.0,79.0,33.0
65.0,353.0,78.0,100.0,53.0
64.0,232.0,52.0,47.0,21.0
65.0,337.0,78.0,102.0,53.0
21.0,217.0,54.0,37.0,20.0
35.0,317.0,36.0,2.0,4.0
82.0,482.0,100.0,353.0,128.0
91.0,215.0,114.0,222.0,174.0
20.0,78.0,20.0,2.0,0.0
256.0,386.0,298.0,173.0,716.0
205.0,173.0,44.0,28.0,7.0
21.0,25.0,20.0,2.0,3.0
206.0,223.0,54.0,37.0,20.0
67.0,306.0,78.0,88.0,38.0
45.0,223.0,55.0,37.0,22.0
78.0,191.0,48.0,34.0,19.0
28.0,146.0,33.0,22.0,8.0
84.0,317.0,96.0,110.0,123.0
100.0,156.0,149.0,309.0,579.0
91.0,241.0,139.0,58.0,26.0
45.0,205.0,55.0,36.0,20.0
555.0,437.0,116.0,213.0,173.0
102.0,228.0,153.0,36.0,369.0
