77.0,329.0,85.0,117.0,81.0
683.0,0.0,709.0,0.0,0.0
80.0,354.0,93.0,148.0,119.0
98.0,519.0,164.0,497.0,368.0
28.0,122.0,27.0,22.0,7.0
100.0,397.0,151.0,309.0,266.0
63.0,296.0,74.0,81.0,35.0
59.0,248.0,60.0,56.0,26.0
72.0,347.0,86.0,133.0,109.0
100.0,519.0,149.0,367.0,289.0
82.0,330.0,103.0,117.0,76.0
51.0,302.0,59.0,52.0,25.0
21.0,172.0,22.0,2.0,4.0
20.0,296.0,69.0,81.0,34.0
59.0,301.0,70.0,83.0,36.0
59.0,282.0,66.0,67.0,31.0
78.0,181.0,90.0,172.0,139.0
100.0,330.0,151.0,118.0,78.0
206.0,650.0,226.0,589.0,477.0
20.0,517.0,291.0,417.0,579.0
77.0,404.0,90.0,192.0,118.0
47.0,226.0,55.0,38.0,22.0
45.0,194.0,55.0,37.0,21.0
99.0,494.0,145.0,353.0,123.0
80.0,343.0,86.0,130.0,99.0
208.0,301.0,237.0,618.0,509.0
74.0,228.0,87.0,38.0,22.0
20.0,232.0,68.0,77.0,33.0
71.0,335.0,85.0,118.0,78.0
43.0,222.0,56.0,37.0,24.0
35.0,273.0,44.0,22.0,14.0
80.0,301.0,72.0,83.0,36.0
0.0,0.0,0.0,0.0,0.0
861.0,228.0,61.0,41.0,22.0
92.0,172.0,120.0,213.0,177.0
28.0,221.0,59.0,52.0,25.0
33.0,151.0,41.0,22.0,13.0
489.0,437.0,200.0,214.0,160.0
99.0,404.0,145.0,367.0,283.0
70.0,326.0,84.0,115.0,76.0
20.0,165.0,59.0,24.0,25.0
53.0,302.0,60.0,87.0,36.0
205.0,632.0,200.0,558.0,429.0
59.0,240.0,57.0,47.0,24.0
59.0,160.0,69.0,22.0,35.0
35.0,153.0,44.0,22.0,14.0
487.0,247.0,58.0,50.0,24.0
861.0,518.0,291.0,753.0,579.0
80.0,205.0,93.0,36.0,8.0
63.0,303.0,71.0,88.0,37.0
285.0,171.0,48.0,26.0,17.0
999.0,632.0,999.0,558.0,999.0
102.0,469.0,153.0,286.0,274.0
23.0,76.0,24.0,2.0,6.0
38.0,308.0,72.0,93.0,41.0
71.0,240.0,85.0,47.0,24.0
766.0,650.0,822.0,576.0,999.0
35.0,404.0,105.0,195.0,154.0
102.0,173.0,153.0,28.0,344.0
65.0,106.0,27.0,8.0,7.0
61.0,278.0,71.0,70.0,31.0
49.0,52.0,55.0,36.0,22.0
100.0,353.0,83.0,151.0,64.0
999.0,580.0,999.0,550.0,999.0
102.0,194.0,149.0,36.0,20.0
59.0,282.0,65.0,62.0,29.0
42.0,273.0,60.0,66.0,26.0
41.0,199.0,50.0,30.0,19.0
80.0,366.0,291.0,168.0,623.0
77.0,354.0,90.0,151.0,123.0
82.0,160.0,103.0,22.0,14.0
160.0,632.0,165.0,558.0,431.0
100.0,178.0,149.0,28.0,154.0
72.0,255.0,86.0,58.0,101.0
39.0,165.0,48.0,23.0,11.0
67.0,449.0,84.0,110.0,78.0
49.0,248.0,58.0,51.0,24.0
28.0,248.0,33.0,51.0,8.0
37.0,260.0,48.0,62.0,22.0
64.0,252.0,72.0,56.0,26.0
955.0,283.0,96.0,76.0,32.0
46.0,308.0,71.0,88.0,37.0
58.0,312.0,63.0,97.0,44.0
28.0,314.0,24.0,2.0,6.0
63.0,255.0,72.0,52.0,50.0
0.0,273.0,59.0,58.0,26.0
49.0,226.0,56.0,38.0,24.0
59.0,296.0,69.0,43.0,23.0
106.0,506.0,153.0,373.0,331.0
279.0,510.0,298.0,538.0,477.0
133.0,247.0,33.0,50.0,24.0
0.0,0.0,0.0,0.0,0.0
28.0,165.0,27.0,23.0,11.0
489.0,482.0,537.0,367.0,722.0
42.0,146.0,44.0,22.0,12.0
371.0,999.0,490.0,999.0,657.0
23.0,156.0,20.0,22.0,14.0
279.0,122.0,298.0,17.0,567.0
24.0,348.0,84.0,131.0,81.0
38.0,240.0,43.0,47.0,24.0
77.0,386.0,99.0,173.0,128.0
999.0,283.0,59.0,72.0,26.0
215.0,247.0,93.0,50.0,25.0
23.0,325.0,44.0,110.0,60.0
54.0,199.0,61.0,36.0,14.0
315.0,236.0,56.0,44.0,24.0
133.0,284.0,156.0,76.0,364.0
49.0,255.0,57.0,58.0,24.0
67.0,326.0,78.0,115.0,78.0
699.0,589.0,783.0,558.0,963.0
80.0,194.0,151.0,373.0,303.0
35.0,217.0,41.0,18.0,11.0
52.0,193.0,59.0,59.0,26.0
100.0,517.0,155.0,841.0,602.0
